"id","product_id","date","categories","brand","name","merchant","quantity","unit_price"
1592,71076,"2017-09-07","Headphones","Sennheiser","Sennheiser - HD 800 Over-the-Ear Headphones - Silver/Black","Alto Music",1,"USD479,75"
1593,54484,"2017-09-07","Headphones","Sennheiser","Sennheiser - RS 175 Over-the-Ear Wireless Headphone System - Black","Beach Camera",1,"USD479,75"
1594,80823,"2017-09-07","Home Audio","Samsung","Samsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished)","Walmart.com",1,"USD479,75"
1595,27484,"2017-09-07","Home Audio","Sony","Sony - 5.1-Ch. 3D / Smart Blu-ray Home Theater System - Black","Beach Camera",1,"USD479,75"
1596,72833,"2017-09-07","TV & Video","Samsung","MU8000-Series 65-Class HDR UHD Smart LED TV","Walmart.com",1,"USD479,75"
1597,33696,"2017-09-07","TV & Video","Samsung","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""","Walmart.com",1,"USD479,75"
1598,757,"2017-09-07","TV & Video","Samsung","Samsung - 50 Class (49.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","Walmart.com",1,"USD479,75"
1599,36432,"2017-09-07","TV & Video","Samsung","Samsung - 65 Class - LED - MU7000 Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
1600,67184,"2017-09-07","TV & Video","Sony","XBR-X850E-Series 75-Class HDR UHD Smart LED TV","Walmart.com",1,"USD479,75"
1601,14720,"2017-09-08","Accessories & Supplies","Elite Screens","ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)","Bestbuy.com",1,"USD198,99"
1602,50599,"2017-09-08","Accessories & Supplies","Elite Screens","ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen","Bestbuy.com",1,"USD423,99"
1603,20514,"2017-09-08","Camera & Photo","360fly","4K Video Camera","The Pixel Hub",2,"USD479,75"
1605,50363,"2017-09-08","Camera & Photo","Panasonic","Lumix DMC-G7 Mirrorless Micro Four Thirds Digital Camera with 14-42mm Lens and Accessory Kit (Black)","Beach Camera",1,"USD479,75"
1608,41579,"2017-09-08","Car & Vehicle Electronics","Pioneer","Details About Fits Chevy Silverado Pickup 19992006 Speaker Upgrade Pioneer Tsg1345r Tsg4620s","Walmart.com",1,"USD479,75"
1614,56249,"2017-09-08","Home Audio","Sony","HT-XT2 170W 2.1-Channel TV Speaker Base (Black)","Focus Camera",1,"USD479,75"
1615,25033,"2017-09-08","TV & Video","Elite Screens","Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""""","Bestbuy.com",1,"USD207,99"
1616,17244,"2017-09-08","TV & Video","Samsung","MU9000-Series 65-Class HDR UHD Smart LED TV","Walmart.com",1,"USD479,75"
1617,54400,"2017-09-08","TV & Video","Samsung","Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
1618,54038,"2017-09-08","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","Walmart.com",1,"USD479,75"
1620,16937,"2017-09-09","Computers & Accessories","Lenovo","Lenovo Yoga Mouse","Bestbuy.com",1,"USD58,99"
1623,7439,"2017-09-12","Computers & Accessories","Alienware","Details About Alienware 13 R3 Aw13r3/13.3 Fhd/i77700hq/nvidia Gtx 1060/16gb/512gb Ssd""""","Bestbuy.com",1,"USD1377,99"
1624,26960,"2017-09-12","Computers & Accessories","Alienware","Details About Openbox Excellent: Alienware Aw2518h 25 Led Fhd Gsync Monitor Black""""","Bestbuy.com",1,"USD442,99"
1625,8632,"2017-09-12","Computers & Accessories","Apple","12 MacBook (Mid 2017, Gold)","Bestbuy.com",1,"USD1503,99"
1626,21508,"2017-09-12","Computers & Accessories","Apple","Apple MD825AM/A Lightning to VGA Adapter for iPhones","Bestbuy.com",1,"USD32,99"
1627,81581,"2017-09-12","Computers & Accessories","ASUS","ASUS VivoBook Max X541SA 15.6Inch Laptop Intel Pentium 4GB Memory 500GB HD Matte IMR X541SA-PD0703X","Bestbuy.com",1,"USD279,99"
1628,57403,"2017-09-12","Computers & Accessories","Dell","XPS 8920 Tower Desktop Computer","Bestbuy.com",1,"USD885,99"
1629,54526,"2017-09-12","Computers & Accessories","Insignia","Insignia™ - Battery Charger for Acer, HP and Samsung Chromebooks - Black","Bestbuy.com",1,"USD50,99"
1632,16467,"2017-09-12","Computers & Accessories","Lenovo","Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black","Bestbuy.com",1,"USD33,99"
1633,34483,"2017-09-12","Computers & Accessories","Microsoft","Microsoft Surface Pro 4 Type Cover with Fingerprint ID","Bestbuy.com",1,"USD137,99"
1634,26627,"2017-09-12","Computers & Accessories","Microsoft","Universal Foldable Bluetooth Keyboard for Mobile Devices","Bestbuy.com",1,"USD84,99"
1635,25144,"2017-09-12","Computers & Accessories","Razer","Razer - Blade Pro 17.3 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 32GB Memory - NVIDIA GeForce GTX 1080 - 1TB SSD - Black""""","Bestbuy.com",1,"USD3149,99"
1636,63307,"2017-09-12","TV & Video","LG","LG - 28 Class (27.5"""" Diag.) - LED - 720p - HDTV""""","Bestbuy.com",1,"USD108,99"
1637,14793,"2017-09-12","TV & Video","Samsung","Details About Samsung 24 Class Hd (720p) Smart Led Tv (un24m4500)""""","Bestbuy.com",1,"USD140,99"
1638,3788,"2017-09-12","TV & Video","Samsung","Samsung - 32 Class (31.5"""" Diag.) - LED - 720p - Smart - HDTV""""","Bestbuy.com",1,"USD205,99"
1639,69927,"2017-09-12","TV & Video","Samsung","Samsung - 49 Class (48.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","Bestbuy.com",1,"USD431,99"
1640,14720,"2017-09-13","Accessories & Supplies","Elite Screens","ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)","Bestbuy.com",1,"USD198,99"
1641,50599,"2017-09-13","Accessories & Supplies","Elite Screens","ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen","Bestbuy.com",1,"USD423,99"
1642,16937,"2017-09-13","Computers & Accessories","Lenovo","Lenovo Yoga Mouse","Bestbuy.com",1,"USD46,99"
1644,20514,"2017-09-14","Camera & Photo","360fly","4K Video Camera","The Pixel Hub",2,"USD479,75"
1645,61269,"2017-09-14","Camera & Photo","Sony","Alpha a5100 Mirrorless Digital Camera with 16-50mm Lens (White)","Beach Camera",1,"USD479,75"
1646,29750,"2017-09-14","Camera & Photo","Sony","Alpha a7 Mirrorless Digital Camera with 28-70mm Lens and Battery Kit","Beach Camera",1,"USD479,75"
1648,23298,"2017-09-14","Computers & Accessories","LG","GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC","Walmart.com",1,"USD479,75"
1650,71076,"2017-09-14","Headphones","Sennheiser","Sennheiser - HD 800 Over-the-Ear Headphones - Silver/Black","Alto Music",1,"USD479,75"
1652,4933,"2017-09-14","TV & Video","Elite Screens","ELECTRIC125H Spectrum Motorized Projection Screen (61 x 109, 110V, 60Hz)","Walmart.com",1,"USD479,75"
1654,16937,"2017-09-15","Computers & Accessories","Lenovo","Lenovo Yoga Mouse","Bestbuy.com",1,"USD46,99"
1655,72833,"2017-09-15","TV & Video","Samsung","MU8000-Series 65-Class HDR UHD Smart LED TV","Walmart.com",1,"USD479,75"
1656,33696,"2017-09-15","TV & Video","Samsung","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""","Walmart.com",1,"USD479,75"
1657,11138,"2017-09-15","TV & Video","Samsung","Samsung - 40 Class (39.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","Walmart.com",1,"USD479,75"
1658,757,"2017-09-15","TV & Video","Samsung","Samsung - 50 Class (49.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","Walmart.com",1,"USD479,75"
1659,36432,"2017-09-15","TV & Video","Samsung","Samsung - 65 Class - LED - MU7000 Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
1660,5046,"2017-09-15","TV & Video","Sony","Sony - 55 Class - LED - X800E Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
1661,22214,"2017-09-15","TV & Video","Sony","W650D-Series 48-Class Full HD Smart LED TV","Walmart.com",1,"USD479,75"
1665,20514,"2017-09-17","Camera & Photo","360fly","4K Video Camera","The Pixel Hub",2,"USD479,75"
1667,46643,"2017-09-17","Camera & Photo","Sony","Cyber-shot DSC-RX100 V Digital Camera","Focus Camera",1,"USD479,75"
1668,46876,"2017-09-17","Camera & Photo","Sony","Cyber-shot DSC-WX220 Digital Camera (Black)","Focus Camera",2,"USD479,75"
1669,24380,"2017-09-17","Car & Vehicle Electronics","Kenwood","Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""""","Walmart.com",1,"USD479,75"
1671,41579,"2017-09-17","Car & Vehicle Electronics","Pioneer","Details About Fits Chevy Silverado Pickup 19992006 Speaker Upgrade Pioneer Tsg1345r Tsg4620s","Walmart.com",1,"USD479,75"
1674,26960,"2017-09-17","Computers & Accessories","Alienware","Details About Openbox Excellent: Alienware Aw2518h 25 Led Fhd Gsync Monitor Black""""","Beach Camera",1,"USD479,75"
1675,55064,"2017-09-17","Computers & Accessories","ASUS","VS278Q-P 27 16:9 LCD Monitor","Walmart.com",1,"USD479,75"
1691,30124,"2017-09-17","Home Audio","Samsung","UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player","Walmart.com",1,"USD479,75"
1692,6788,"2017-09-17","Home Audio","Sony","Sony - 1155W 7.2-Ch. Hi-Res Network-Ready 4K Ultra HD and 3D Pass-Through HDR Compatible A/V Home Theater Receiver - Black","Beach Camera",1,"USD479,75"
1693,14793,"2017-09-17","TV & Video","Samsung","Details About Samsung 24 Class Hd (720p) Smart Led Tv (un24m4500)""""","Walmart.com",1,"USD479,75"
1694,72833,"2017-09-17","TV & Video","Samsung","MU8000-Series 65-Class HDR UHD Smart LED TV","Beach Camera",1,"USD479,75"
1695,33696,"2017-09-17","TV & Video","Samsung","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""","Beach Camera",2,"USD479,75"
1696,3788,"2017-09-17","TV & Video","Samsung","Samsung - 32 Class (31.5"""" Diag.) - LED - 720p - Smart - HDTV""""","Walmart.com",1,"USD479,75"
1697,54400,"2017-09-17","TV & Video","Samsung","Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",1,"USD479,75"
1699,7439,"2017-09-18","Computers & Accessories","Alienware","Details About Alienware 13 R3 Aw13r3/13.3 Fhd/i77700hq/nvidia Gtx 1060/16gb/512gb Ssd""""","Bestbuy.com",1,"USD1479,99"
1700,8632,"2017-09-18","Computers & Accessories","Apple","12 MacBook (Mid 2017, Gold)","Bestbuy.com",1,"USD1503,99"
1701,51646,"2017-09-18","Computers & Accessories","Apple","Apple - MacBook Pro® - 13 Display - Intel Core i5 - 8 GB Memory - 512GB Flash Storage (Latest Model) - Silver""""","Bestbuy.com",1,"USD1699,99"
1702,18338,"2017-09-18","Computers & Accessories","Apple","Apple MacBook Pro with Touch Bar - 13.3 - Core i5 - 8 GB RAM - 512 GB SSD - English""""","Bestbuy.com",1,"USD1444,99"
1703,21508,"2017-09-18","Computers & Accessories","Apple","Apple MD825AM/A Lightning to VGA Adapter for iPhones","Bestbuy.com",1,"USD32,99"
1704,81581,"2017-09-18","Computers & Accessories","ASUS","ASUS VivoBook Max X541SA 15.6Inch Laptop Intel Pentium 4GB Memory 500GB HD Matte IMR X541SA-PD0703X","Bestbuy.com",1,"USD279,99"
1705,57403,"2017-09-18","Computers & Accessories","Dell","XPS 8920 Tower Desktop Computer","Bestbuy.com",1,"USD885,99"
1706,54526,"2017-09-18","Computers & Accessories","Insignia","Insignia™ - Battery Charger for Acer, HP and Samsung Chromebooks - Black","Bestbuy.com",1,"USD50,99"
1709,16467,"2017-09-18","Computers & Accessories","Lenovo","Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black","Bestbuy.com",1,"USD19,99"
1710,26627,"2017-09-18","Computers & Accessories","Microsoft","Universal Foldable Bluetooth Keyboard for Mobile Devices","Bestbuy.com",1,"USD84,99"
1711,41904,"2017-09-18","Headphones","Sony","SRS-ZR7 Wireless Speaker","Bestbuy.com",1,"USD245,99"
1713,6210,"2017-09-18","Home Audio","Pioneer","Elite SC-LX501 7.2-Channel Network A/V Receiver","Bestbuy.com",1,"USD849,99"
1715,57258,"2017-09-18","Portable Audio & Video","Apple","128GB iPod touch (Space Gray) (6th Generation)","Bestbuy.com",1,"USD365,99"
1716,14793,"2017-09-18","TV & Video","Samsung","Details About Samsung 24 Class Hd (720p) Smart Led Tv (un24m4500)""""","Bestbuy.com",1,"USD140,99"
1717,72833,"2017-09-18","TV & Video","Samsung","MU8000-Series 65-Class HDR UHD Smart LED TV","Beach Camera",1,"USD479,75"
1718,17244,"2017-09-18","TV & Video","Samsung","MU9000-Series 65-Class HDR UHD Smart LED TV","Beach Camera",2,"USD479,75"
1719,3788,"2017-09-18","TV & Video","Samsung","Samsung - 32 Class (31.5"""" Diag.) - LED - 720p - Smart - HDTV""""","Bestbuy.com",1,"USD205,99"
1720,69927,"2017-09-18","TV & Video","Samsung","Samsung - 49 Class (48.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","Bestbuy.com",1,"USD431,99"
1721,757,"2017-09-18","TV & Video","Samsung","Samsung - 50 Class (49.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","Bestbuy.com",1,"USD431,99"
1722,54400,"2017-09-18","TV & Video","Samsung","Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",1,"USD479,75"
1723,54038,"2017-09-18","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","Beach Camera",2,"USD479,75"
1725,39573,"2017-09-20","Camera & Photo","Samsung","Gear 360 Spherical VR Camera","bhphotovideo.com",1,"USD109"
1726,4029,"2017-09-20","Computers & Accessories","ASUS","MG278Q 27 Widescreen LED Backlit TN Gaming Monitor","bhphotovideo.com",1,"USD479,99"
1727,69061,"2017-09-20","Computers & Accessories","Samsung","Samsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops","bhphotovideo.com",1,"USD299,99"
1728,47766,"2017-09-20","Computers & Accessories","SanDisk","480GB Extreme Pro Solid State Drive","bhphotovideo.com",1,"USD209"
1729,45052,"2017-09-20","Computers & Accessories","SanDisk","SanDisk Ultra II 1TB SATA III SSD - 2.5-Inch 7mm Height Solid State Drive - SDSSDHII-1T00-G25","bhphotovideo.com",1,"USD329,99"
1736,26250,"2017-09-22","Computers & Accessories","SanDisk","SanDisk - Ultra 500GB Internal SATA Solid State Drive for Laptops","bhphotovideo.com",1,"USD166,74"
1737,61594,"2017-09-22","Computers & Accessories","SanDisk","SanDisk - Ultra II 960GB Internal SATA Solid State Drive for Laptops","bhphotovideo.com",1,"USD264,29"
1738,45052,"2017-09-22","Computers & Accessories","SanDisk","SanDisk Ultra II 1TB SATA III SSD - 2.5-Inch 7mm Height Solid State Drive - SDSSDHII-1T00-G25","bhphotovideo.com",1,"USD329,99"
1740,17244,"2017-09-22","TV & Video","Samsung","MU9000-Series 65-Class HDR UHD Smart LED TV","bhphotovideo.com",1,"USD1997,99"
1741,33696,"2017-09-22","TV & Video","Samsung","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""","bhphotovideo.com",1,"USD2897,99"
1743,46888,"2017-09-24","Camera & Photo","Canon","PowerShot G5 X Digital Camera Free Accessory Kit","bhphotovideo.com",1,"USD863,95"
1746,39573,"2017-09-24","Camera & Photo","Samsung","Gear 360 Spherical VR Camera","bhphotovideo.com",1,"USD109"
1748,11380,"2017-09-24","Camera & Photo","Sony","64GB High Speed UHS-I SDXC U3 Memory Card (Class 10)","bhphotovideo.com",1,"USD52,99"
1749,72315,"2017-09-24","Camera & Photo","Sony","HDR-AS200V Full HD Action Cam","bhphotovideo.com",1,"USD282,5"
1750,9472,"2017-09-24","Camera & Photo","Yamaha","R-S202 Stereo Receiver with Bluetooth (Black)","bhphotovideo.com",1,"USD149,95"
1752,4029,"2017-09-24","Computers & Accessories","ASUS","MG278Q 27 Widescreen LED Backlit TN Gaming Monitor","bhphotovideo.com",1,"USD549"
1755,46399,"2017-09-24","Headphones","Samsung","Samsung - Adaptive Fast Charging Wall Charger - White","bhphotovideo.com",1,"USD19,99"
1756,5547,"2017-09-24","Headphones","Sennheiser","RS 195 Digital Wireless Headphone System","bhphotovideo.com",1,"USD449,95"
1758,38053,"2017-09-24","Headphones","Sony","4GB NW-WS413 Sports Walkman Digital Music Player (Black)","bhphotovideo.com",1,"USD98"
1759,67154,"2017-09-24","Headphones","Sony","Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished)","bhphotovideo.com",1,"USD298"
1760,12769,"2017-09-24","Headphones","Westone","UM Pro10 Single-Driver Universal In-Ear Monitors (Blue, First Generation)","bhphotovideo.com",1,"USD99,99"
1761,2568,"2017-09-24","Headphones","Westone","UM Pro10 Single-Driver Universal In-Ear Monitors (Clear)","bhphotovideo.com",1,"USD99,99"
1762,51894,"2017-09-24","Home Audio","Denon","Denon - 1295W 7.2-Ch. Hi-Res With HEOS 4K Ultra HD A/V Home Theater Receiver - Black","bhphotovideo.com",1,"USD499"
1764,30124,"2017-09-24","Home Audio","Samsung","UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player","bhphotovideo.com",3,"USD341,323333333333"
1765,6788,"2017-09-24","Home Audio","Sony","Sony - 1155W 7.2-Ch. Hi-Res Network-Ready 4K Ultra HD and 3D Pass-Through HDR Compatible A/V Home Theater Receiver - Black","bhphotovideo.com",1,"USD498"
1766,13335,"2017-09-24","Home Audio","Yamaha","A-S801 Integrated Amplifier (Black)","bhphotovideo.com",1,"USD899,95"
1767,570,"2017-09-24","Home Audio","Yamaha","CD-C600 5-Disc CD Changer","bhphotovideo.com",1,"USD329,95"
1768,31160,"2017-09-24","Home Audio","Yamaha","Yamaha WX-030BL MusicCast Wireless Speaker with Wi-Fi and Bluetooth (Black)","bhphotovideo.com",1,"USD199,95"
1770,68275,"2017-09-24","TV & Video","LG","LG - 65 Class - LED - SJ8500 Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD1496,99"
1771,49160,"2017-09-24","TV & Video","LG","LG - 65 Class - OLED - B7A Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD2996,99"
1772,17011,"2017-09-24","TV & Video","LG","LG - 75 Class - LED - UJ6470 Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD1996,99"
1773,62506,"2017-09-24","TV & Video","LG","LG Electronics OLED65C7P 65-Inch 4K Ultra HD Smart OLED TV - Refurbished","bhphotovideo.com",1,"USD3196,99"
1774,72833,"2017-09-24","TV & Video","Samsung","MU8000-Series 65-Class HDR UHD Smart LED TV","bhphotovideo.com",1,"USD1597,99"
1775,757,"2017-09-24","TV & Video","Samsung","Samsung - 50 Class (49.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","bhphotovideo.com",1,"USD477,99"
1776,54400,"2017-09-24","TV & Video","Samsung","Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD2197,99"
1777,54038,"2017-09-24","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","bhphotovideo.com",1,"USD1097,99"
1778,5046,"2017-09-24","TV & Video","Sony","Sony - 55 Class - LED - X800E Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD898"
1779,22214,"2017-09-24","TV & Video","Sony","W650D-Series 48-Class Full HD Smart LED TV","bhphotovideo.com",1,"USD448"
1780,51629,"2017-09-28","Accessories & Supplies","Elite Screens","Aeon 58.3 x 104.1 16:9 Fixed Frame Projection Screen with CineWhite Projection Surface","Bestbuy.com",1,"USD425,99"
1785,79238,"2017-10-10","Accessories & Supplies","Insignia","Insignia - Fixed TV Wall Mount For Most 40-70"""" TVs - Black NS-HTVMF0C""""","Bestbuy.com",1,"USD46,99"
1787,38282,"2017-10-10","Camera & Photo","Apple","Apple MNF72LL/A 61W USB-C Power Adapter","Bestbuy.com",1,"USD58,99"
1789,39573,"2017-10-10","Camera & Photo","Samsung","Gear 360 Spherical VR Camera","Bestbuy.com",1,"USD156,99"
1790,61269,"2017-10-10","Camera & Photo","Sony","Alpha a5100 Mirrorless Digital Camera with 16-50mm Lens (White)","Bestbuy.com",2,"USD494,99"
1791,56689,"2017-10-10","Camera & Photo","Sony","BC-TRW W Series Battery Charger (Black)","Bestbuy.com",1,"USD27,99"
1792,46643,"2017-10-10","Camera & Photo","Sony","Cyber-shot DSC-RX100 V Digital Camera","Bestbuy.com",1,"USD799,99"
1793,12136,"2017-10-10","Camera & Photo","Sony","Sony - BC-TRX Battery Charger - Black","Bestbuy.com",1,"USD26,99"
1794,11868,"2017-10-10","Car & Vehicle Electronics","Alpine","Alpine - 5 x 7"""" 2-Way Coaxial Car Speakers with Poly-Mica Cones (Pair) - Black""""","Bestbuy.com",1,"USD64,99"
1795,50731,"2017-10-10","Car & Vehicle Electronics","Alpine","Alpine - 6 x 9"""" 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""""","Bestbuy.com",1,"USD78,99"
1796,20312,"2017-10-10","Car & Vehicle Electronics","Alpine","Alpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black""""","Bestbuy.com",1,"USD112,99"
1797,40141,"2017-10-10","Car & Vehicle Electronics","Alpine","Alpine KTP-445U Universal Power Pack Amplifier for Use w/ Aftermarket Head Units","Bestbuy.com",1,"USD126,99"
1798,12703,"2017-10-10","Car & Vehicle Electronics","Alpine","Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""""","Bestbuy.com",1,"USD71,99"
1800,61695,"2017-10-10","Car & Vehicle Electronics","Kenwood","Details About Kenwood 12 Inch 2000 Watt 4 Ohm Single Voice Coil Audio Subwoofer | Kfcw3016ps","Bestbuy.com",1,"USD105,99"
1801,81086,"2017-10-10","Car & Vehicle Electronics","Kenwood","Details About Kenwood Ddx375bt Car Double Din 6.2 Touchscreen Usb Dvd Cd Bluetooth Stereo""""","Bestbuy.com",1,"USD216,99"
1802,9884,"2017-10-10","Car & Vehicle Electronics","Kenwood","Kenwood DDX9703S 6.95 Double-DIN In-Dash DVD Receiver with Bluetooth","Bestbuy.com",1,"USD454,99"
1803,31064,"2017-10-10","Car & Vehicle Electronics","Kenwood","Kenwood KDC-HD262U CD Receiver with Built-in HD Radio","Bestbuy.com",1,"USD79,99"
1804,24380,"2017-10-10","Car & Vehicle Electronics","Kenwood","Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""""","Bestbuy.com",1,"USD89,99"
1805,41579,"2017-10-10","Car & Vehicle Electronics","Pioneer","Details About Fits Chevy Silverado Pickup 19992006 Speaker Upgrade Pioneer Tsg1345r Tsg4620s","Bestbuy.com",1,"USD39,99"
1806,55342,"2017-10-10","Car & Vehicle Electronics","Pioneer","Pioneer GM-D8601 Class D Mono Amplifier with Wired Bass Boost Remote","Bestbuy.com",1,"USD169,99"
1807,54518,"2017-10-10","Car & Vehicle Electronics","Sony","Sony XAV-AX100 6.4 Car Play/Android Auto Media Receiver with Bluetooth""""","Bestbuy.com",1,"USD343,99"
1808,7439,"2017-10-10","Computers & Accessories","Alienware","Details About Alienware 13 R3 Aw13r3/13.3 Fhd/i77700hq/nvidia Gtx 1060/16gb/512gb Ssd""""","Bestbuy.com",1,"USD1386,99"
1809,62849,"2017-10-10","Computers & Accessories","Alienware","Details About Alienware 15 R3 Aw15r3/15.6 Fhd/i77700hq/nvidia Gtx1070/16gb/1tb Hdd+128gb Ssd""""","Bestbuy.com",1,"USD1403,99"
1810,26960,"2017-10-10","Computers & Accessories","Alienware","Details About Openbox Excellent: Alienware Aw2518h 25 Led Fhd Gsync Monitor Black""""","Bestbuy.com",1,"USD531,99"
1811,8632,"2017-10-10","Computers & Accessories","Apple","12 MacBook (Mid 2017, Gold)","Bestbuy.com",1,"USD1503,99"
1812,18956,"2017-10-10","Computers & Accessories","Apple","21.5 iMac with Retina 4K Display (Mid 2017)","Bestbuy.com",1,"USD1349,99"
1813,72953,"2017-10-10","Computers & Accessories","Apple","27 iMac with Retina 5K Display (Mid 2017)","Bestbuy.com",1,"USD1799,99"
1814,21508,"2017-10-10","Computers & Accessories","Apple","Apple MD825AM/A Lightning to VGA Adapter for iPhones","Bestbuy.com",1,"USD32,99"
1815,459,"2017-10-10","Computers & Accessories","ASUS","Asus - 2-in-1 15.6 4K Ultra HD Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 950M - 2TB HDD + 512GB SSD - Sandblasted matte black aluminum""""","Bestbuy.com",1,"USD1133,99"
1816,81581,"2017-10-10","Computers & Accessories","ASUS","ASUS VivoBook Max X541SA 15.6Inch Laptop Intel Pentium 4GB Memory 500GB HD Matte IMR X541SA-PD0703X","Bestbuy.com",1,"USD296,99"
1817,30302,"2017-10-10","Computers & Accessories","ASUS","Details About Openbox Excellent: Asus Rog Gl502vm 15.6 Laptop Intel Core I7 12gb Me...""""","Bestbuy.com",1,"USD976,99"
1818,59077,"2017-10-10","Computers & Accessories","Dell","Dell - XPS 2-in-1 13.3 Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Silver""""","Bestbuy.com",1,"USD1119,99"
1819,32450,"2017-10-10","Computers & Accessories","Dell","Dell DW316 External USB Slim DVD R/W Optical Drive 429-AAUX","Bestbuy.com",1,"USD27,99"
1820,57403,"2017-10-10","Computers & Accessories","Dell","XPS 8920 Tower Desktop Computer","Bestbuy.com",1,"USD885,99"
1821,54526,"2017-10-10","Computers & Accessories","Insignia","Insignia™ - Battery Charger for Acer, HP and Samsung Chromebooks - Black","Bestbuy.com",1,"USD50,99"
1824,42959,"2017-10-10","Computers & Accessories","Lenovo","Lenovo - 100S-14IBR 14 Laptop - Intel Celeron - 2GB Memory - 32GB eMMC Flash Memory - Navy blue""""","Bestbuy.com",1,"USD215,99"
1825,16467,"2017-10-10","Computers & Accessories","Lenovo","Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black","Bestbuy.com",1,"USD19,99"
1826,56695,"2017-10-10","Computers & Accessories","Lenovo","Lenovo Flex 4 1470 80SA0000US 2-in-1 - 14 HD Touch - Pentium 4405U 2.1Ghz - 4GB - 500GB""""","Bestbuy.com",1,"USD328,99"
1827,26627,"2017-10-10","Computers & Accessories","Microsoft","Universal Foldable Bluetooth Keyboard for Mobile Devices","Bestbuy.com",1,"USD59,99"
1828,42196,"2017-10-10","Computers & Accessories","Razer","Details About Razer Blade Laptop 14 Full Hd (i77700hq""""","Bestbuy.com",1,"USD1889,99"
1829,70333,"2017-10-10","Headphones","Insignia","Insignia NS-HDRAD2 Tabletop HD Radio","Bestbuy.com",1,"USD39,99"
